URL,Valoración,Estación,Km freeride,Continente,País,Provincia/Estado,Altitud,Km fáciles,Km intermedios,Km difíciles,Precio forfait adulto,Moneda,Tamaño del dominio esquiable,Variedad de pistas,Remontes y teleféricos,Fiabilidad de nieve,Acceso y aparcamiento,Señalización,Limpieza e higiene,Sostenibilidad,Gastronomía,Après-ski,Alojamiento en pistas,Familias y niños,Principiantes,Snowparks,Esquí de fondo,Código país,Latitud,Longitud,Km totales,Categoría tamaño,% Pistas fáciles,% Pistas intermedias,% Pistas difíciles,Perfil recomendado,Perfil freeride,Precio por km,Precio por km EUR,Precio forfait EUR
http://www.skiresort.info/ski-resort/axamer-lizum/,3.8,Axamer Lizum,0.0,Europe,Austria,Tyrol (Tirol),2340.0,7.0,21.0,2.0,43.0,European Euro,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,AT,47.52,14.55,30.0,Mediana,23.33,70.0,6.67,Intermedio,Sin freeride,1.43,1.43,43.0
http://www.skiresort.info/ski-resort/st-jakob-im-defereggental-brunnalm/,3.8,St. Jakob im Defereggental – Brunnalm,6.7,Europe,Austria,Tyrol (Tirol),2525.0,4.7,11.1,1.2,36.0,European Euro,3.0,4.0,4.0,5.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,AT,47.52,14.55,17.0,Pequeña,27.65,65.29,7.06,Intermedio,Freeride básico,2.12,2.12,36.0
http://www.skiresort.info/ski-resort/pitztal-glacier-pitztaler-gletscher/,3.8,Pitztal Glacier (Pitztaler Gletscher),0.0,Europe,Austria,Tyrol (Tirol),3440.0,3.8,16.2,0.7,50.0,European Euro,3.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,4.0,5.0,4.0,AT,47.52,14.55,20.7,Pequeña,18.36,78.26,3.38,Intermedio,Sin freeride,2.42,2.42,50.0
http://www.skiresort.info/ski-resort/bad-kleinkirchheim/,3.8,Bad Kleinkirchheim,5.0,Europe,Austria,Carinthia (Karnten),2055.0,18.0,77.0,8.0,47.0,European Euro,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,3.0,3.0,3.0,AT,47.52,14.55,103.0,Grande,17.48,74.76,7.77,Intermedio,Freeride básico,0.46,0.46,47.0
http://www.skiresort.info/ski-resort/riesneralm-donnersbachwald/,3.8,Riesneralm – Donnersbachwald,0.0,Europe,Austria,Styria (Steiermark),1820.0,20.0,9.0,3.0,41.0,European Euro,3.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,2.0,3.0,AT,47.52,14.55,32.0,Mediana,62.5,28.12,9.38,Principiante,Sin freeride,1.28,1.28,41.0
http://www.skiresort.info/ski-resort/brandnertal-brandbuerserberg/,3.8,Brandnertal – Brand/Bürserberg,13.0,Europe,Austria,Vorarlberg,2000.0,22.0,30.0,3.0,43.0,European Euro,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,AT,47.52,14.55,55.0,Mediana,40.0,54.55,5.45,Intermedio,Freeride avanzado,0.78,0.78,43.0
http://www.skiresort.info/ski-resort/ehrwalder-alm-ehrwald/,3.8,Ehrwalder Alm – Ehrwald,0.0,Europe,Austria,Tyrol (Tirol),1923.0,18.1,7.4,2.0,44.0,European Euro,3.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,2.0,5.0,5.0,4.0,4.0,AT,47.52,14.55,27.5,Mediana,65.82,26.91,7.27,Principiante,Sin freeride,1.6,1.6,44.0
http://www.skiresort.info/ski-resort/schlick-2000-fulpmes/,3.7,Schlick 2000 – Fulpmes,1.5,Europe,Austria,Tyrol (Tirol),2240.0,12.0,6.8,3.2,32.0,European Euro,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,5.0,2.0,2.0,AT,47.52,14.55,22.0,Pequeña,54.55,30.91,14.55,Principiante,Freeride básico,1.45,1.45,32.0
http://www.skiresort.info/ski-resort/see/,3.7,See,0.0,Europe,Austria,Tyrol (Tirol),2456.0,8.0,25.0,8.0,43.0,European Euro,3.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,1.0,1.0,AT,47.52,14.55,41.0,Mediana,19.51,60.98,19.51,Intermedio,Sin freeride,1.05,1.05,43.0
http://www.skiresort.info/ski-resort/loser-altaussee/,3.7,Loser – Altaussee,0.0,Europe,Austria,Styria (Steiermark),1770.0,18.0,12.0,3.0,41.0,European Euro,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,2.0,3.0,AT,47.52,14.55,33.0,Mediana,54.55,36.36,9.09,Principiante,Sin freeride,1.24,1.24,41.0
http://www.skiresort.info/ski-resort/kaunertal-glacier-kaunertaler-gletscher/,3.7,Kaunertal Glacier (Kaunertaler Gletscher),0.0,Europe,Austria,Tyrol (Tirol),3108.0,13.0,5.1,2.7,44.0,European Euro,3.0,4.0,4.0,5.0,2.0,4.0,4.0,4.0,3.0,1.0,1.0,4.0,4.0,5.0,2.0,AT,47.52,14.55,20.8,Pequeña,62.5,24.52,12.98,Principiante,Sin freeride,2.12,2.12,44.0
http://www.skiresort.info/ski-resort/filzmoos/,3.7,Filzmoos,0.0,Europe,Austria,Salzburg (Salzburger Land),1645.0,6.0,6.0,1.0,43.0,European Euro,2.3,2.5,3.4,,,,,,,,,,,,,AT,47.52,14.55,13.0,Pequeña,46.15,46.15,7.69,Equilibrada,Sin freeride,3.31,3.31,43.0
http://www.skiresort.info/ski-resort/ifen/,3.7,Ifen,1.2,Europe,Austria,Vorarlberg,2030.0,10.6,6.2,2.2,47.0,European Euro,2.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,3.0,3.0,1.0,3.0,4.0,1.0,1.0,AT,47.52,14.55,19.0,Pequeña,55.79,32.63,11.58,Principiante,Freeride básico,2.47,2.47,47.0
http://www.skiresort.info/ski-resort/christlum-achenkirch/,3.7,Christlum – Achenkirch,0.0,Europe,Austria,Tyrol (Tirol),1800.0,6.0,16.0,5.0,44.0,European Euro,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,5.0,AT,47.52,14.55,27.0,Mediana,22.22,59.26,18.52,Intermedio,Sin freeride,1.63,1.63,44.0
http://www.skiresort.info/ski-resort/bergeralm-steinach-am-brenner/,3.7,Bergeralm – Steinach am Brenner,1.0,Europe,Austria,Tyrol (Tirol),2180.0,10.0,10.0,9.0,44.0,European Euro,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,2.0,4.0,3.0,1.0,5.0,AT,47.52,14.55,29.0,Mediana,34.48,34.48,31.03,Equilibrada,Freeride básico,1.52,1.52,44.0
http://www.skiresort.info/ski-resort/moelltal-glacier-moelltaler-gletscher/,3.7,Moelltal Glacier (Mölltaler Gletscher),6.7,Europe,Austria,Carinthia (Karnten),3122.0,5.2,7.2,5.0,36.0,European Euro,3.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,AT,47.52,14.55,17.4,Pequeña,29.89,41.38,28.74,Intermedio,Freeride básico,2.07,2.07,36.0
http://www.skiresort.info/ski-resort/lachtal/,3.7,Lachtal,10.0,Europe,Austria,Styria (Steiermark),2222.0,7.0,16.0,2.0,41.0,European Euro,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,2.0,AT,47.52,14.55,25.0,Mediana,28.0,64.0,8.0,Intermedio,Freeride básico,1.64,1.64,41.0
http://www.skiresort.info/ski-resort/gargellen/,3.7,Gargellen,3.0,Europe,Austria,Vorarlberg,2300.0,20.8,5.3,2.0,41.5,European Euro,3.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,2.0,1.0,AT,47.52,14.55,28.1,Mediana,74.02,18.86,7.12,Principiante,Freeride básico,1.48,1.48,41.5
http://www.skiresort.info/ski-resort/berwangbichlbachrinnen/,3.7,Berwang/Bichlbach/Rinnen,0.0,Europe,Austria,Tyrol (Tirol),1743.0,24.5,10.0,1.5,43.0,European Euro,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,2.0,4.0,AT,47.52,14.55,36.0,Mediana,68.06,27.78,4.17,Principiante,Sin freeride,1.19,1.19,43.0
http://www.skiresort.info/ski-resort/rauriser-hochalmbahnen-rauris/,3.7,Rauriser Hochalmbahnen – Rauris,5.0,Europe,Austria,Salzburg (Salzburger Land),2175.0,15.0,12.5,5.0,44.0,European Euro,3.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,AT,47.52,14.55,32.5,Mediana,46.15,38.46,15.38,Equilibrada,Freeride básico,1.35,1.35,44.0
http://www.skiresort.info/ski-resort/grosseckspeiereck-mauterndorfst-michael/,3.7,Grosseck/Speiereck – Mauterndorf/St. Michael,0.0,Europe,Austria,Salzburg (Salzburger Land),2400.0,26.0,17.0,7.0,41.0,European Euro,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,5.0,4.0,1.0,4.0,AT,47.52,14.55,50.0,Mediana,52.0,34.0,14.0,Principiante,Sin freeride,0.82,0.82,41.0
http://www.skiresort.info/ski-resort/flachauwinklkleinarl-shuttleberg/,3.7,Flachauwinkl/Kleinarl (Shuttleberg),12.0,Europe,Austria,Salzburg (Salzburger Land),1980.0,19.0,7.0,2.0,41.5,European Euro,3.0,3.0,5.0,4.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,3.0,AT,47.52,14.55,28.0,Mediana,67.86,25.0,7.14,Principiante,Freeride avanzado,1.48,1.48,41.5
http://www.skiresort.info/ski-resort/gerlitzen/,3.7,Gerlitzen,4.9,Europe,Austria,Carinthia (Karnten),1911.0,10.5,27.8,3.3,46.0,European Euro,3.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,AT,47.52,14.55,41.6,Mediana,25.24,66.83,7.93,Intermedio,Freeride básico,1.11,1.11,46.0
http://www.skiresort.info/ski-resort/kappl/,3.7,Kappl,2.0,Europe,Austria,Tyrol (Tirol),2690.0,10.0,25.0,5.0,43.0,European Euro,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,5.0,3.0,3.0,1.0,AT,47.52,14.55,40.0,Mediana,25.0,62.5,12.5,Intermedio,Freeride básico,1.08,1.08,43.0
http://www.skiresort.info/ski-resort/diedamskopf-schoppernau/,3.7,Diedamskopf – Schoppernau,0.0,Europe,Austria,Vorarlberg,2060.0,13.0,18.0,9.0,43.0,European Euro,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,AT,47.52,14.55,40.0,Mediana,32.5,45.0,22.5,Intermedio,Sin freeride,1.08,1.08,43.0
http://www.skiresort.info/ski-resort/zettersfeld-lienz/,3.6,Zettersfeld – Lienz,2.7,Europe,Austria,Tyrol (Tirol),2278.0,7.9,11.5,1.6,36.0,European Euro,3.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,AT,47.52,14.55,21.0,Pequeña,37.62,54.76,7.62,Intermedio,Freeride básico,1.71,1.71,36.0
http://www.skiresort.info/ski-resort/glungezer-tulfes/,3.6,Glungezer – Tulfes,0.0,Europe,Austria,Tyrol (Tirol),2304.0,7.0,15.5,0.5,36.0,European Euro,2.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,AT,47.52,14.55,23.0,Pequeña,30.43,67.39,2.17,Intermedio,Sin freeride,1.57,1.57,36.0
http://www.skiresort.info/ski-resort/hochficht/,3.6,Hochficht,3.0,Europe,Austria,Upper Austria (Oberosterreich),1338.0,9.0,10.0,1.0,39.0,European Euro,2.4,2.6,3.5,,,,,,,,,,,,,AT,47.52,14.55,20.0,Pequeña,45.0,50.0,5.0,Equilibrada,Freeride básico,1.95,1.95,39.0
http://www.skiresort.info/ski-resort/patscherkofel-innsbruck-igls/,3.6,Patscherkofel – Innsbruck-Igls,0.0,Europe,Austria,Tyrol (Tirol),1969.0,5.0,9.0,4.0,37.0,European Euro,2.4,2.7,4.1,,,,,,,,,,,,,AT,47.52,14.55,18.0,Pequeña,27.78,50.0,22.22,Intermedio,Sin freeride,2.06,2.06,37.0
http://www.skiresort.info/ski-resort/moenichkirchenmariensee/,3.6,Mönichkirchen/Mariensee,0.0,Europe,Austria,Lower Austria (Niederosterreich),1450.0,5.5,6.0,2.0,33.0,European Euro,2.3,2.6,3.9,,,,,,,,,,,,,AT,47.52,14.55,13.5,Pequeña,40.74,44.44,14.81,Equilibrada,Sin freeride,2.44,2.44,33.0
http://www.skiresort.info/ski-resort/sportgastein/,3.6,Sportgastein,7.7,Europe,Austria,Salzburg (Salzburger Land),2686.0,3.5,13.2,1.5,52.0,European Euro,2.5,2.7,4.1,,,,,,,,,,,,,AT,47.52,14.55,18.2,Pequeña,19.23,72.53,8.24,Intermedio,Freeride básico,2.86,2.86,52.0
http://www.skiresort.info/ski-resort/grossglockner-heiligenblut/,3.6,Grossglockner Heiligenblut,1.5,Europe,Austria,Carinthia (Karnten),2989.0,20.0,34.0,1.0,44.0,European Euro,3.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,AT,47.52,14.55,55.0,Mediana,36.36,61.82,1.82,Intermedio,Freeride básico,0.8,0.8,44.0
http://www.skiresort.info/ski-resort/rosshuette-seefeld/,3.6,Rosshütte – Seefeld,0.0,Europe,Austria,Tyrol (Tirol),2064.0,11.4,5.9,1.0,32.0,European Euro,2.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,4.0,5.0,3.0,5.0,AT,47.52,14.55,18.3,Pequeña,62.3,32.24,5.46,Principiante,Sin freeride,1.75,1.75,32.0
http://www.skiresort.info/ski-resort/sonnenkopf-kloesterle/,3.5,Sonnenkopf – Klösterle,4.0,Europe,Austria,Vorarlberg,2300.0,12.8,15.9,0.8,42.0,European Euro,3.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,1.0,4.0,5.0,2.0,3.0,AT,47.52,14.55,29.5,Mediana,43.39,53.9,2.71,Intermedio,Freeride básico,1.42,1.42,42.0
http://www.skiresort.info/ski-resort/hochkoessen-unterberghorn-koessen/,3.5,Hochkössen (Unterberghorn) – Kössen,1.0,Europe,Austria,Tyrol (Tirol),1690.0,10.0,9.0,3.0,40.0,European Euro,2.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0,1.0,5.0,AT,47.52,14.55,22.0,Pequeña,45.45,40.91,13.64,Equilibrada,Freeride básico,1.82,1.82,40.0
http://www.skiresort.info/ski-resort/vent/,3.5,Vent,0.0,Europe,Austria,Tyrol (Tirol),2680.0,5.0,10.0,0.0,36.0,European Euro,2.3,2.3,2.7,,,,,,,,,,,,,AT,47.52,14.55,15.0,Pequeña,33.33,66.67,0.0,Intermedio,Sin freeride,2.4,2.4,36.0
http://www.skiresort.info/ski-resort/weissee-gletscherwelt-uttendorf/,3.5,Weissee Gletscherwelt – Uttendorf,2.0,Europe,Austria,Salzburg (Salzburger Land),2600.0,6.0,15.0,2.0,38.0,European Euro,2.7,2.9,3.8,,,,,,,,,,,,,AT,47.52,14.55,23.0,Pequeña,26.09,65.22,8.7,Intermedio,Freeride básico,1.65,1.65,38.0
http://www.skiresort.info/ski-resort/werfenweng/,3.5,Werfenweng,0.0,Europe,Austria,Salzburg (Salzburger Land),1834.0,11.0,15.0,1.0,43.0,European Euro,3.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,AT,47.52,14.55,27.0,Mediana,40.74,55.56,3.7,Intermedio,Sin freeride,1.59,1.59,43.0
http://www.skiresort.info/ski-resort/venet-landeckzamsfliess/,3.5,Venet – Landeck/Zams/Fliess,2.0,Europe,Austria,Tyrol (Tirol),2212.0,6.0,15.0,1.0,38.0,European Euro,3.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,1.0,AT,47.52,14.55,22.0,Pequeña,27.27,68.18,4.55,Intermedio,Freeride básico,1.73,1.73,38.0
http://www.skiresort.info/ski-resort/rifflsee/,3.5,Rifflsee,0.0,Europe,Austria,Tyrol (Tirol),2800.0,9.5,4.5,4.4,39.0,European Euro,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,1.0,4.0,AT,47.52,14.55,18.4,Pequeña,51.63,24.46,23.91,Principiante,Sin freeride,2.12,2.12,39.0
http://www.skiresort.info/ski-resort/biberwier-marienberg/,3.4,Biberwier – Marienberg,1.3,Europe,Austria,Tyrol (Tirol),1820.0,7.3,3.7,0.0,44.0,European Euro,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,AT,47.52,14.55,11.0,Pequeña,66.36,33.64,0.0,Principiante,Freeride básico,4.0,4.0,44.0
http://www.skiresort.info/ski-resort/walmendingerhornheuberg-mittelberghirschegg/,3.4,Walmendingerhorn/Heuberg – Mittelberg/Hirschegg,4.6,Europe,Austria,Vorarlberg,1946.0,19.5,11.9,2.3,47.0,European Euro,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,AT,47.52,14.55,33.7,Mediana,57.86,35.31,6.82,Principiante,Freeride básico,1.39,1.39,47.0
http://www.skiresort.info/ski-resort/muttereralm-muttersgoetzens/,3.4,Muttereralm – Mutters/Götzens,0.0,Europe,Austria,Tyrol (Tirol),1800.0,7.0,8.0,1.0,33.0,European Euro,2.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,1.0,2.0,AT,47.52,14.55,16.0,Pequeña,43.75,50.0,6.25,Equilibrada,Sin freeride,2.06,2.06,33.0
http://www.skiresort.info/ski-resort/wurzeralm-spital-am-pyhrn/,3.4,Wurzeralm – Spital am Pyhrn,0.0,Europe,Austria,Upper Austria (Oberosterreich),1870.0,10.0,10.0,2.0,33.0,European Euro,3.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,2.0,4.0,AT,47.52,14.55,22.0,Pequeña,45.45,45.45,9.09,Equilibrada,Sin freeride,1.5,1.5,33.0
http://www.skiresort.info/ski-resort/ramsau-am-dachstein-rittisberg/,3.3,Ramsau am Dachstein – Rittisberg,4.0,Europe,Austria,Styria (Steiermark),1636.0,14.0,10.0,1.0,41.5,European Euro,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,5.0,5.0,2.0,5.0,AT,47.52,14.55,25.0,Mediana,56.0,40.0,4.0,Principiante,Freeride básico,1.66,1.66,41.5
http://www.skiresort.info/ski-resort/joechelspitze-bach/,3.3,Jöchelspitze – Bach,0.0,Europe,Austria,Tyrol (Tirol),1800.0,2.5,2.5,0.0,33.0,European Euro,1.8,1.8,2.9,,,,,,,,,,,,,AT,47.52,14.55,5.0,Pequeña,50.0,50.0,0.0,Equilibrada,Sin freeride,6.6,6.6,33.0
http://www.skiresort.info/ski-resort/grebenzen-st-lambrecht/,3.3,Grebenzen – St. Lambrecht,13.0,Europe,Austria,Styria (Steiermark),1870.0,2.9,9.0,0.3,35.0,European Euro,2.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,1.0,3.0,AT,47.52,14.55,12.2,Pequeña,23.77,73.77,2.46,Intermedio,Freeride avanzado,2.87,2.87,35.0
http://www.skiresort.info/ski-resort/ankogel-mallnitz/,3.3,Ankogel – Mallnitz,0.0,Europe,Austria,Carinthia (Karnten),2636.0,2.8,5.0,5.0,33.0,European Euro,2.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,1.0,4.0,AT,47.52,14.55,12.8,Pequeña,21.87,39.06,39.06,Equilibrada,Sin freeride,2.58,2.58,33.0
http://www.skiresort.info/ski-resort/feuerkogel-ebensee/,3.3,Feuerkogel – Ebensee,6.0,Europe,Austria,Upper Austria (Oberosterreich),1625.0,4.0,5.0,1.0,36.0,European Euro,2.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,5.0,2.0,2.0,AT,47.52,14.55,10.0,Pequeña,40.0,50.0,10.0,Intermedio,Freeride básico,3.6,3.6,36.0
http://www.skiresort.info/ski-resort/fanningberg/,3.3,Fanningberg,0.8,Europe,Austria,Salzburg (Salzburger Land),2115.0,11.1,5.8,7.1,41.0,European Euro,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,AT,47.52,14.55,24.0,Pequeña,46.25,24.17,29.58,Principiante,Freeride básico,1.71,1.71,41.0
http://www.skiresort.info/ski-resort/laterns-gapfohl/,3.3,Laterns – Gapfohl,11.0,Europe,Austria,Vorarlberg,1785.0,8.0,15.0,4.0,36.0,European Euro,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,2.0,3.0,1.0,AT,47.52,14.55,27.0,Mediana,29.63,55.56,14.81,Intermedio,Freeride avanzado,1.33,1.33,36.0
http://www.skiresort.info/ski-resort/buchensteinwand-pillersee-st-ulrich-am-pillerseest-jakob-in-haushochfilzen/,3.3,Buchensteinwand (Pillersee) – St. Ulrich am Pillersee/St. Jakob in Haus/Hochfilzen,2.5,Europe,Austria,Tyrol (Tirol),1456.0,9.3,7.7,2.5,33.0,European Euro,2.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,1.0,5.0,AT,47.52,14.55,19.5,Pequeña,47.69,39.49,12.82,Equilibrada,Freeride básico,1.69,1.69,33.0
http://www.skiresort.info/ski-resort/monte-popolo-eben-im-pongau/,3.3,Monte Popolo – Eben im Pongau,0.0,Europe,Austria,Salzburg (Salzburger Land),1612.0,4.0,2.0,0.0,36.0,European Euro,2.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,AT,47.52,14.55,6.0,Pequeña,66.67,33.33,0.0,Principiante,Sin freeride,6.0,6.0,36.0
http://www.skiresort.info/ski-resort/hahnenkamm-hoefenreutte/,3.3,Hahnenkamm – Höfen/Reutte,0.0,Europe,Austria,Tyrol (Tirol),1900.0,5.0,9.0,2.0,36.0,European Euro,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,AT,47.52,14.55,16.0,Pequeña,31.25,56.25,12.5,Intermedio,Sin freeride,2.25,2.25,36.0
http://www.skiresort.info/ski-resort/goldeck-spittal-an-der-drau/,3.3,goldeck-spittal-an-der-drau,0.0,Europe,Austria,Carinthia (Karnten),2142.0,8.0,9.5,7.5,41.0,European Euro,2.8,3.2,4.0,,,,,,,,,,,,,AT,47.52,14.55,25.0,Mediana,32.0,38.0,30.0,Equilibrada,Sin freeride,1.64,1.64,41.0
http://www.skiresort.info/ski-resort/nordkette-innsbruck/,3.2,Nordkette – Innsbruck,5.0,Europe,Austria,Tyrol (Tirol),2256.0,0.5,13.0,0.4,36.0,European Euro,2.0,3.0,2.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,5.0,1.0,AT,47.52,14.55,13.9,Pequeña,3.6,93.53,2.88,Intermedio,Freeride básico,2.59,2.59,36.0
http://www.skiresort.info/ski-resort/rangger-koepfl-oberperfuss/,3.2,Rangger Köpfl – Oberperfuss,0.0,Europe,Austria,Tyrol (Tirol),2000.0,7.0,4.0,2.0,32.0,European Euro,2.0,3.0,3.0,4.0,5.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,AT,47.52,14.55,13.0,Pequeña,53.85,30.77,15.38,Principiante,Sin freeride,2.46,2.46,32.0
http://www.skiresort.info/ski-resort/zauberberg-semmering/,3.2,Zauberberg Semmering,0.0,Europe,Austria,Lower Austria (Niederosterreich),1350.0,6.7,6.5,0.8,35.0,European Euro,2.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,AT,47.52,14.55,14.0,Pequeña,47.86,46.43,5.71,Equilibrada,Sin freeride,2.5,2.5,35.0
http://www.skiresort.info/ski-resort/gschwandtkopf-seefeld/,3.2,Gschwandtkopf – Seefeld,0.0,Europe,Austria,Tyrol (Tirol),1500.0,5.0,0.0,0.0,32.0,European Euro,2.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,1.0,5.0,AT,47.52,14.55,5.0,Pequeña,100.0,0.0,0.0,Principiante,Sin freeride,6.4,6.4,32.0
http://www.skiresort.info/ski-resort/jungholz/,3.2,Jungholz,0.0,Europe,Austria,Tyrol (Tirol),1500.0,7.0,3.0,0.0,32.0,European Euro,2.0,2.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,2.0,3.0,5.0,5.0,3.0,2.0,AT,47.52,14.55,10.0,Pequeña,70.0,30.0,0.0,Principiante,Sin freeride,3.2,3.2,32.0
http://www.skiresort.info/ski-resort/stuhleck-spital-am-semmering/,3.1,stuhleck-spital-am-semmering,0.0,Europe,Austria,Styria (Steiermark),1774.0,18.0,6.0,0.0,43.0,European Euro,2.6,2.6,4.3,,,,,,,,,,,,,AT,47.52,14.55,24.0,Pequeña,75.0,25.0,0.0,Principiante,Sin freeride,1.79,1.79,43.0
http://www.skiresort.info/ski-resort/markbachjochlanerkoepfl-niederau/,3.1,markbachjochlanerkoepfl-niederau,0.0,Europe,Austria,Tyrol (Tirol),1621.0,6.0,12.0,6.0,36.0,European Euro,2.6,3.0,3.9,,,,,,,,,,,,,AT,47.52,14.55,24.0,Pequeña,25.0,50.0,25.0,Intermedio,Sin freeride,1.5,1.5,36.0
http://www.skiresort.info/ski-resort/innerkrems-kremsbruecke-krems-in-kaernten/,3.1,innerkrems-kremsbruecke-krems-in-kaernten,0.0,Europe,Austria,Carinthia (Karnten),2200.0,7.0,27.0,2.0,39.0,European Euro,2.9,3.1,3.3,,,,,,,,,,,,,AT,47.52,14.55,36.0,Mediana,19.44,75.0,5.56,Intermedio,Sin freeride,1.08,1.08,39.0
http://www.skiresort.info/ski-resort/kristberg-silbertal/,3.0,Kristberg – Silbertal,0.0,Europe,Austria,Vorarlberg,1589.0,1.5,1.5,0.0,16.0,European Euro,2.0,2.0,2.0,3.0,4.0,4.0,5.0,4.0,3.0,1.0,3.0,4.0,3.0,1.0,4.0,AT,47.52,14.55,3.0,Muy pequeña,50.0,50.0,0.0,Equilibrada,Sin freeride,5.33,5.33,16.0
http://www.skiresort.info/ski-resort/reith-bei-kitzbuehel/,3.0,Reith bei Kitzbühel,0.0,Europe,Austria,Tyrol (Tirol),865.0,1.7,0.1,0.0,7.5,European Euro,1.0,2.0,1.0,3.0,4.0,2.0,4.0,3.0,3.0,1.0,2.0,5.0,4.0,3.0,5.0,AT,47.52,14.55,1.8,Muy pequeña,94.44,5.56,0.0,Principiante,Sin freeride,4.17,4.17,7.5
